# 1:r 2:z 3:nm 4:na 5:Em 6:Ea
103.00 -79.14 8.07e+09 1.41e+09 0.00e+00 0.00e+00

134.51 -83.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.43 -83.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.32 -83.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.16 -83.68 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.97 -83.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.75 -83.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.48 -83.45 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.18 -83.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.85 -83.23 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.49 -83.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.10 -82.97 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.65 -82.81 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.13 -82.63 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.54 -82.42 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.87 -82.18 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.13 -81.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.33 -81.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
127.47 -81.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.56 -81.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
125.52 -80.63 0.00e+00 0.00e+00 0.00e+00 0.00e+00
124.51 -80.26 0.00e+00 8.10e+10 0.00e+00 0.00e+00
123.52 -79.90 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -79.90 8.07e+09 1.41e+09 0.00e+00 0.00e+00

134.81 -84.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.73 -84.68 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.61 -84.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.45 -84.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.25 -84.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.01 -84.43 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.74 -84.34 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.43 -84.23 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.09 -84.11 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.71 -83.97 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.30 -83.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.85 -83.67 0.00e+00 1.33e+09 0.00e+00 0.00e+00
131.31 -83.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.70 -83.26 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.01 -83.01 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.25 -82.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.43 -82.45 0.00e+00 1.27e+11 0.00e+00 0.00e+00
127.55 -82.13 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.62 -81.79 0.00e+00 0.00e+00 0.00e+00 0.00e+00
125.56 -81.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
124.52 -81.02 0.00e+00 7.93e+10 0.00e+00 0.00e+00
123.52 -80.65 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -80.65 8.07e+09 1.41e+09 0.00e+00 0.00e+00

135.12 -85.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.03 -85.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.91 -85.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.74 -85.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.53 -85.41 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.29 -85.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.00 -85.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.68 -85.11 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.32 -84.98 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.93 -84.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.51 -84.69 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.04 -84.52 0.00e+00 5.90e+10 0.00e+00 0.00e+00
131.49 -84.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.85 -84.09 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.14 -83.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.37 -83.56 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.53 -83.25 0.00e+00 1.00e+11 0.00e+00 0.00e+00
127.63 -82.92 0.00e+00 9.32e+10 0.00e+00 0.00e+00
126.67 -82.57 0.00e+00 0.00e+00 0.00e+00 0.00e+00
125.59 -82.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
124.53 -81.77 0.00e+00 7.76e+10 0.00e+00 0.00e+00
123.51 -81.39 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -81.39 8.07e+09 1.41e+09 0.00e+00 0.00e+00

135.43 -86.52 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.34 -86.49 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.21 -86.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.03 -86.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.82 -86.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.56 -86.21 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.26 -86.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.93 -85.98 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.56 -85.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.15 -85.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.72 -85.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.23 -85.37 0.00e+00 1.21e+09 0.00e+00 0.00e+00
131.66 -85.16 0.00e+00 4.97e+10 0.00e+00 0.00e+00
131.00 -84.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.27 -84.66 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.48 -84.36 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.61 -84.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
127.69 -83.70 0.00e+00 1.84e+11 0.00e+00 0.00e+00
126.71 -83.34 0.00e+00 0.00e+00 0.00e+00 0.00e+00
125.61 -82.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
124.54 -82.52 0.00e+00 3.39e+10 0.00e+00 0.00e+00
123.49 -82.12 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -82.12 8.07e+09 1.41e+09 0.00e+00 0.00e+00

135.74 -87.42 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.65 -87.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.51 -87.34 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.33 -87.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.10 -87.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.83 -87.09 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.52 -86.98 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.18 -86.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.79 -86.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.37 -86.56 0.00e+00 1.42e+10 0.00e+00 0.00e+00
132.92 -86.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.41 -86.21 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.82 -85.99 0.00e+00 5.00e+10 0.00e+00 0.00e+00
131.15 -85.75 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.40 -85.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.58 -85.16 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.69 -84.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
127.75 -84.48 0.00e+00 1.36e+11 0.00e+00 0.00e+00
126.75 -84.10 0.00e+00 3.71e+10 0.00e+00 0.00e+00
125.62 -83.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
124.53 -83.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.47 -82.85 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -82.85 8.07e+09 1.41e+09 0.00e+00 0.00e+00

136.06 -88.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.96 -88.28 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.82 -88.23 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.63 -88.16 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.39 -88.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.11 -87.97 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.79 -87.86 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.42 -87.72 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.02 -87.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.59 -87.42 0.00e+00 5.76e+08 0.00e+00 0.00e+00
133.12 -87.24 0.00e+00 5.09e+10 0.00e+00 0.00e+00
132.60 -87.05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.98 -86.82 0.00e+00 4.86e+10 0.00e+00 0.00e+00
131.29 -86.56 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.52 -86.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.68 -85.95 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.77 -85.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
127.80 -85.24 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.78 -84.85 0.00e+00 1.56e+11 0.00e+00 0.00e+00
125.63 -84.41 0.00e+00 0.00e+00 0.00e+00 0.00e+00
124.52 -83.98 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.44 -83.56 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -83.56 8.07e+09 1.41e+09 0.00e+00 0.00e+00

136.38 -89.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.28 -89.18 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.13 -89.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.93 -89.05 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.68 -88.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.38 -88.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.05 -88.73 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.67 -88.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.25 -88.43 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.80 -88.26 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.31 -88.08 0.00e+00 1.93e+10 0.00e+00 0.00e+00
132.77 -87.88 0.00e+00 2.60e+10 0.00e+00 0.00e+00
132.14 -87.64 0.00e+00 4.73e+10 0.00e+00 0.00e+00
131.42 -87.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.63 -87.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.76 -86.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.83 -86.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
127.85 -86.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.80 -85.60 0.00e+00 1.52e+11 0.00e+00 0.00e+00
125.63 -85.14 0.00e+00 0.00e+00 0.00e+00 0.00e+00
124.49 -84.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.40 -84.26 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -84.26 8.07e+09 1.41e+09 0.00e+00 0.00e+00

136.71 -90.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.60 -90.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.44 -90.02 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.23 -89.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.97 -89.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.66 -89.73 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.31 -89.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.91 -89.45 0.00e+00 2.74e+10 0.00e+00 0.00e+00
134.48 -89.28 0.00e+00 1.56e+10 0.00e+00 0.00e+00
134.01 -89.11 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.50 -88.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.94 -88.70 0.00e+00 9.12e+10 0.00e+00 0.00e+00
132.29 -88.45 0.00e+00 4.59e+10 0.00e+00 0.00e+00
131.55 -88.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.73 -87.86 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.85 -87.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.89 -87.14 0.00e+00 0.00e+00 0.00e+00 0.00e+00
127.88 -86.75 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.82 -86.33 0.00e+00 1.36e+11 0.00e+00 0.00e+00
125.62 -85.86 0.00e+00 1.19e+10 0.00e+00 0.00e+00
124.46 -85.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.35 -84.96 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -84.96 8.07e+09 1.41e+09 0.00e+00 0.00e+00

137.04 -91.01 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.92 -90.97 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.75 -90.91 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.53 -90.82 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.26 -90.72 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.94 -90.60 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.57 -90.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.16 -90.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.70 -90.13 0.00e+00 3.80e+10 0.00e+00 0.00e+00
134.21 -89.94 0.00e+00 4.94e+10 0.00e+00 0.00e+00
133.69 -89.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.11 -89.52 0.00e+00 5.68e+10 0.00e+00 0.00e+00
132.43 -89.26 0.00e+00 2.01e+11 0.00e+00 0.00e+00
131.67 -88.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.83 -88.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.92 -88.28 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.94 -87.90 0.00e+00 0.00e+00 0.00e+00 0.00e+00
127.91 -87.49 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.82 -87.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
125.60 -86.57 0.00e+00 1.53e+11 0.00e+00 0.00e+00
124.43 -86.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.29 -85.64 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -85.64 8.07e+09 1.41e+09 0.00e+00 0.00e+00

137.37 -91.91 0.00e+00 8.19e+10 0.00e+00 0.00e+00
137.25 -91.86 0.00e+00 8.34e+10 0.00e+00 0.00e+00
137.07 -91.79 0.00e+00 8.55e+10 0.00e+00 0.00e+00
136.84 -91.70 0.00e+00 2.93e+10 0.00e+00 0.00e+00
136.55 -91.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.21 -91.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.83 -91.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.39 -91.15 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.92 -90.97 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.41 -90.77 0.00e+00 6.62e+09 0.00e+00 0.00e+00
133.87 -90.56 0.00e+00 5.84e+10 0.00e+00 0.00e+00
133.27 -90.33 0.00e+00 8.40e+09 0.00e+00 0.00e+00
132.57 -90.06 0.00e+00 1.22e+11 0.00e+00 0.00e+00
131.78 -89.75 0.00e+00 7.86e+10 0.00e+00 0.00e+00
130.92 -89.41 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.98 -89.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.98 -88.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
127.93 -88.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.82 -87.77 0.00e+00 0.00e+00 0.00e+00 0.00e+00
125.58 -87.27 0.00e+00 2.27e+11 0.00e+00 0.00e+00
124.38 -86.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.23 -86.31 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -86.31 8.07e+09 1.41e+09 0.00e+00 0.00e+00

137.71 -92.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.58 -92.75 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.39 -92.68 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.15 -92.58 0.00e+00 5.56e+10 0.00e+00 0.00e+00
136.84 -92.46 0.00e+00 8.68e+10 0.00e+00 0.00e+00
136.49 -92.33 0.00e+00 9.06e+10 0.00e+00 0.00e+00
136.08 -92.17 0.00e+00 1.55e+10 0.00e+00 0.00e+00
135.63 -91.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.14 -91.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.61 -91.60 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.04 -91.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.42 -91.13 0.00e+00 5.34e+10 0.00e+00 0.00e+00
132.70 -90.84 0.00e+00 7.63e+09 0.00e+00 0.00e+00
131.89 -90.52 0.00e+00 1.47e+11 0.00e+00 0.00e+00
131.00 -90.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.04 -89.78 0.00e+00 4.43e+09 0.00e+00 0.00e+00
129.01 -89.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
127.94 -88.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.80 -88.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00
125.54 -87.96 0.00e+00 2.44e+11 0.00e+00 0.00e+00
124.33 -87.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.16 -86.97 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -86.97 8.07e+09 1.41e+09 0.00e+00 0.00e+00

138.05 -93.69 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.92 -93.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.72 -93.56 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.46 -93.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.13 -93.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.76 -93.18 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.33 -93.02 0.00e+00 7.64e+10 0.00e+00 0.00e+00
135.86 -92.83 0.00e+00 9.63e+10 0.00e+00 0.00e+00
135.35 -92.63 0.00e+00 1.12e+10 0.00e+00 0.00e+00
134.79 -92.41 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.20 -92.18 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.56 -91.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.81 -91.62 0.00e+00 9.03e+09 0.00e+00 0.00e+00
131.98 -91.29 0.00e+00 3.22e+09 0.00e+00 0.00e+00
131.07 -90.92 0.00e+00 1.31e+11 0.00e+00 0.00e+00
130.08 -90.52 0.00e+00 6.63e+10 0.00e+00 0.00e+00
129.04 -90.09 0.00e+00 0.00e+00 0.00e+00 0.00e+00
127.93 -89.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.78 -89.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
125.50 -88.63 0.00e+00 2.40e+11 0.00e+00 0.00e+00
124.26 -88.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.08 -87.62 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -87.62 8.07e+09 1.41e+09 0.00e+00 0.00e+00

138.40 -94.58 0.00e+00 9.35e+10 0.00e+00 0.00e+00
138.26 -94.52 0.00e+00 9.64e+10 0.00e+00 0.00e+00
138.04 -94.44 0.00e+00 1.00e+11 0.00e+00 0.00e+00
137.76 -94.33 0.00e+00 2.76e+09 0.00e+00 0.00e+00
137.42 -94.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.03 -94.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.58 -93.86 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.08 -93.66 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.55 -93.45 0.00e+00 8.82e+10 0.00e+00 0.00e+00
134.97 -93.22 0.00e+00 6.78e+10 0.00e+00 0.00e+00
134.36 -92.97 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.69 -92.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.92 -92.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.06 -92.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.13 -91.66 0.00e+00 1.22e+11 0.00e+00 0.00e+00
130.12 -91.25 0.00e+00 1.57e+10 0.00e+00 0.00e+00
129.05 -90.81 0.00e+00 7.75e+10 0.00e+00 0.00e+00
127.92 -90.34 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.75 -89.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
125.44 -89.30 0.00e+00 7.65e+10 0.00e+00 0.00e+00
124.19 -88.77 0.00e+00 1.46e+11 0.00e+00 0.00e+00
122.99 -88.26 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -88.26 8.07e+09 1.41e+09 0.00e+00 0.00e+00

138.75 -95.47 0.00e+00 2.42e+10 0.00e+00 0.00e+00
138.60 -95.41 0.00e+00 2.46e+10 0.00e+00 0.00e+00
138.37 -95.31 0.00e+00 2.50e+10 0.00e+00 0.00e+00
138.07 -95.20 0.00e+00 1.13e+11 0.00e+00 0.00e+00
137.71 -95.05 0.00e+00 1.06e+11 0.00e+00 0.00e+00
137.29 -94.88 0.00e+00 2.96e+09 0.00e+00 0.00e+00
136.82 -94.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.30 -94.49 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.74 -94.26 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.14 -94.02 0.00e+00 3.68e+10 0.00e+00 0.00e+00
134.50 -93.76 0.00e+00 9.96e+10 0.00e+00 0.00e+00
133.81 -93.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.02 -93.15 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.14 -92.79 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.17 -92.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.14 -91.96 0.00e+00 1.21e+11 0.00e+00 0.00e+00
129.05 -91.50 0.00e+00 3.28e+11 0.00e+00 0.00e+00
127.90 -91.02 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.71 -90.52 0.00e+00 0.00e+00 0.00e+00 0.00e+00
125.38 -89.95 0.00e+00 0.00e+00 0.00e+00 0.00e+00
124.11 -89.41 0.00e+00 2.38e+11 0.00e+00 0.00e+00
122.89 -88.88 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -88.88 8.07e+09 1.41e+09 0.00e+00 0.00e+00

139.11 -96.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.94 -96.29 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.70 -96.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.38 -96.06 0.00e+00 9.46e+09 0.00e+00 0.00e+00
138.00 -95.91 0.00e+00 2.49e+10 0.00e+00 0.00e+00
137.55 -95.73 0.00e+00 1.32e+11 0.00e+00 0.00e+00
137.06 -95.52 0.00e+00 7.84e+10 0.00e+00 0.00e+00
136.51 -95.30 0.00e+00 2.10e+10 0.00e+00 0.00e+00
135.92 -95.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.30 -94.81 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.64 -94.53 0.00e+00 1.06e+10 0.00e+00 0.00e+00
133.92 -94.24 0.00e+00 1.04e+11 0.00e+00 0.00e+00
133.11 -93.90 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.20 -93.52 0.00e+00 5.86e+10 0.00e+00 0.00e+00
131.21 -93.11 0.00e+00 2.04e+10 0.00e+00 0.00e+00
130.15 -92.66 0.00e+00 1.17e+11 0.00e+00 0.00e+00
129.04 -92.19 0.00e+00 1.40e+11 0.00e+00 0.00e+00
127.87 -91.69 0.00e+00 1.79e+11 0.00e+00 0.00e+00
126.66 -91.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
125.31 -90.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
124.02 -90.04 0.00e+00 2.34e+11 0.00e+00 0.00e+00
122.79 -89.50 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -89.50 8.07e+09 1.41e+09 0.00e+00 0.00e+00

139.47 -97.24 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.29 -97.16 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.03 -97.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.69 -96.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.28 -96.75 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.81 -96.56 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.28 -96.34 0.00e+00 6.44e+10 0.00e+00 0.00e+00
136.71 -96.11 0.00e+00 7.82e+10 0.00e+00 0.00e+00
136.09 -95.85 0.00e+00 3.43e+10 0.00e+00 0.00e+00
135.44 -95.58 0.00e+00 3.30e+10 0.00e+00 0.00e+00
134.76 -95.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.02 -94.99 0.00e+00 1.52e+10 0.00e+00 0.00e+00
133.18 -94.64 0.00e+00 8.69e+10 0.00e+00 0.00e+00
132.24 -94.24 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.23 -93.81 0.00e+00 8.52e+10 0.00e+00 0.00e+00
130.15 -93.35 0.00e+00 4.50e+10 0.00e+00 0.00e+00
129.02 -92.87 0.00e+00 6.74e+10 0.00e+00 0.00e+00
127.83 -92.35 0.00e+00 3.07e+11 0.00e+00 0.00e+00
126.60 -91.82 0.00e+00 0.00e+00 0.00e+00 0.00e+00
125.23 -91.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.93 -90.65 0.00e+00 2.30e+11 0.00e+00 0.00e+00
122.68 -90.10 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -90.10 8.07e+09 1.41e+09 0.00e+00 0.00e+00

139.83 -98.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.64 -98.04 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.36 -97.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.99 -97.77 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.55 -97.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.05 -97.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.50 -97.15 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.90 -96.90 0.00e+00 7.51e+10 0.00e+00 0.00e+00
